"period","reporterCode","partnerCode","HS6code","qtyUnitCode","qty_M","qty_RM","qty_X","primaryValue_M","primaryValue_RM","primaryValue_X","netWgt_M","netWgt_RM","netWgt_X","balance_primaryValue","balance_qty","balance_netWgt"
2018,"156","860","854140",5,0,0,18164031,0,0,1771435,0,0,132888,1771435,18164031,132888
2018,"156","600","854140",5,0,0,8180794,0,0,1711679,0,0,332155,1711679,8180794,332155
2018,"156","706","854140",5,0,0,95174,0,0,1699992,0,0,398978,1699992,95174,398978
2018,"156","690","854140",5,0,0,17513,0,0,1682060,0,0,405111,1682060,17513,405111
2018,"156","231","854140",5,0,0,63748,0,0,1558528,0,0,345581,1558528,63748,345581
2018,"156","478","854140",5,0,0,104975,0,0,1556790,0,0,380389,1556790,104975,380389
2018,"156","562","854140",5,0,0,37808,0,0,1457640,0,0,282790,1457640,37808,282790
2018,"156","100","854140",5,175636,0,8870267,17492,0,1446584,43.527,0,86568,1429092,8694631,86524.473
2018,"156","662","854140",5,0,0,15237,0,0,1386423,0,0,282320,1386423,15237,282320
2018,"156","598","854140",5,6000,0,234007,120,0,1386457,0.574,0,231795,1386337,228007,231794.426
2018,"156","328","854140",5,0,0,60036,0,0,1311051,0,0,304417,1311051,60036,304417
2018,"156","524","854140",5,0,0,211185,0,0,1300464,0,0,283161.853,1300464,211185,283161.853
2018,"156","882","854140",5,0,0,68864266,0,0,1266501,0,0,161895,1266501,68864266,161895
2018,"156","531","854140",5,0,0,12902,0,0,1153821,0,0,199547,1153821,12902,199547
2018,"156","212","854140",5,0,0,12701,0,0,1151499,0,0,275362,1151499,12701,275362
2018,"156","51","854140",5,0,0,725568,0,0,1108746,0,0,156381.885,1108746,725568,156381.885
2018,"156","218","854140",5,0,0,3028036,0,0,1098450,0,0,195589.938,1098450,3028036,195589.938
2018,"156","862","854140",5,0,0,17790511,0,0,1087039,0,0,11270,1087039,17790511,11270
2018,"156","232","854140",5,0,0,7735,0,0,1034479,0,0,166530,1034479,7735,166530
2018,"156","258","854140",5,0,0,8883,0,0,926934,0,0,165294,926934,8883,165294
2018,"156","270","854140",5,0,0,68280,0,0,922603,0,0,226891,922603,68280,226891
2018,"156","642","854140",5,45303,0,9434302,22936,0,944804,39.92,0,35074,921868,9388999,35034.08
2018,"156","368","854140",5,0,0,779979,0,0,882918,0,0,132949,882918,779979,132949
2018,"156","148","854140",5,0,0,32580,0,0,834875,0,0,241005,834875,32580,241005
2018,"156","470","854140",5,26986,0,10489,21516,0,852247,72.88,0,160400,830731,-16497,160327.12
2018,"156","242","854140",5,0,0,18603,0,0,760071,0,0,153601,760071,18603,153601
2018,"156","646","854140",5,0,0,19886,0,0,725146,0,0,137392,725146,19886,137392
2018,"156","90","854140",5,0,0,23222,0,0,660705,0,0,172649,660705,23222,172649
2018,"156","703","854140",5,30058,0,7248422,2681,0,601456,9.089,0,79827.043,598775,7218364,79817.954
2018,"156","688","854140",5,0,0,9864022,0,0,526500,0,0,16446.883,526500,9864022,16446.883
2018,"156","196","854140",5,0,0,9905,0,0,518830,0,0,122753.157,518830,9905,122753.157
2018,"156","634","854140",5,303,0,2016925,849,0,498567,4.06,0,104321,497718,2016622,104316.94
2018,"156","108","854140",5,0,0,35363,0,0,484359,0,0,121314,484359,35363,121314
2018,"156","44","854140",5,0,0,3949,0,0,418502,0,0,84150,418502,3949,84150
2018,"156","72","854140",5,0,0,32119,0,0,396212,0,0,86597,396212,32119,86597
2018,"156","48","854140",5,0,0,45056,0,0,322048,0,0,61770,322048,45056,61770
2018,"156","178","854140",5,0,0,23315,0,0,316707,0,0,64930,316707,23315,64930
2018,"156","520","854140",5,0,0,3200,0,0,307584,0,0,72000,307584,3200,72000
2018,"156","807","854140",5,0,0,440074,0,0,274111,0,0,9866,274111,440074,9866
2018,"156","68","854140",5,0,0,768620,0,0,267928,0,0,57869.157,267928,768620,57869.157
2018,"156","548","854140",5,0,0,9948,0,0,261588,0,0,42699,261588,9948,42699
2018,"156","417","854140",5,850,0,1284954,37,0,248664,0.177,0,15799,248627,1284104,15798.823
2018,"156","275","854140",5,0,0,3272,0,0,236544,0,0,73463,236544,3272,73463
2018,"156","670","854140",5,0,0,1942,0,0,219780,0,0,45271,219780,1942,45271
2018,"156","430","854140",5,0,0,7887,0,0,208610,0,0,47417,208610,7887,47417
2018,"156","728","854140",5,0,0,14889,0,0,207322,0,0,48173,207322,14889,48173
2018,"156","84","854140",5,0,0,2245,0,0,170254,0,0,37399,170254,2245,37399
2018,"156","473","854140",5,0,0,1452,0,0,163502,0,0,31624,163502,1452,31624
2018,"156","136","854140",5,0,0,1282,0,0,152407,0,0,26404,152407,1282,26404
2018,"156","498","854140",5,100,0,4295435,68,0,147083,2,0,26301,147015,4295335,26299
2018,"156","795","854140",5,0,0,135,0,0,142939,0,0,7294.853,142939,135,7294.853
2018,"156","776","854140",5,0,0,2430,0,0,141003,0,0,36484,141003,2430,36484
2018,"156","266","854140",5,0,0,7220,0,0,133956,0,0,27425,133956,7220,27425
2018,"156","28","854140",5,0,0,1452,0,0,115642,0,0,27401,115642,1452,27401
2018,"156","434","854140",5,0,0,6571,0,0,115473,0,0,23660,115473,6571,23660
2018,"156","418","854140",5,0,0,240001,0,0,97634,0,0,14853,97634,240001,14853
2018,"156","762","854140",5,2000,0,2822,62,0,93789,0.296,0,12573,93727,822,12572.704
2018,"156","740","854140",5,0,0,16471,0,0,87398,0,0,24968,87398,16471,24968
2018,"156","140","854140",5,0,0,811,0,0,86647,0,0,18983,86647,811,18983
2018,"156","31","854140",5,0,0,1454,0,0,85755,0,0,15229,85755,1454,15229
2018,"156","174","854140",5,0,0,1736,0,0,77252,0,0,19664,77252,1736,19664
2018,"156","296","854140",5,0,0,6501,0,0,73098,0,0,13246,73098,6501,13246
2018,"156","426","854140",5,68,0,754,210,0,72547,1.004,0,18470,72337,686,18468.996
2018,"156","584","854140",5,0,0,2687,0,0,71949,0,0,16382,71949,2687,16382
2018,"156","428","854140",5,0,0,1945706,0,0,70230,0,0,11501.149,70230,1945706,11501.149
2018,"156","408","854140",5,0,0,1114,0,0,60720,0,0,11052,60720,1114,11052
2018,"156","780","854140",5,0,0,10264,0,0,50210,0,0,11589,50210,10264,11589
2018,"156","585","854140",5,0,0,494,0,0,48865,0,0,12064,48865,494,12064
2018,"156","308","854140",5,500,0,460,500,0,47740,2.391,0,8450,47240,-40,8447.609
2018,"156","583","854140",5,0,0,397,0,0,29123,0,0,2843,29123,397,2843
2018,"156","624","854140",5,0,0,1443,0,0,27063,0,0,8385,27063,1443,8385
2018,"156","352","854140",5,0,0,2612,0,0,26254,0,0,3299.065,26254,2612,3299.065
2018,"156","535","854140",5,0,0,180,0,0,21744,0,0,3390,21744,180,3390
2018,"156","748","854140",5,19190,0,198,1694,0,13396,8.1,0,2730,11702,-18992,2721.9
2018,"156","499","854140",5,0,0,314,0,0,10780,0,0,6232,10780,314,6232
2018,"156","626","854140",5,0,0,1708,0,0,7886,0,0,1642,7886,1708,1642
2018,"156","92","854140",5,0,0,44,0,0,7560,0,0,960,7560,44,960
2018,"156","96","854140",5,0,0,214,0,0,6893,0,0,1792,6893,214,1792
2018,"156","70","854140",5,0,0,21051,0,0,6356,0,0,920,6356,21051,920
2018,"156","304","854140",5,0,0,25,0,0,2978,0,0,525,2978,25,525
2018,"156","132","854140",5,0,0,2,0,0,291,0,0,100,291,2,100
2018,"156","732","854140",5,88000,0,0,4400,0,0,9,0,0,-4400,-88000,-9
2018,"156","899","854140",5,1957021,0,0,45865,0,0,123.933,0,0,-45865,-1957021,-123.933
2018,"156","372","854140",5,784458,0,690413,4492787,0,648063,199,0,93394,-3844724,-94045,93195
2018,"156","360","854140",5,140982625,0,128964043,54872267,0,44044754,39531,0,8514148,-10827513,-12018582,8474617
2018,"156","757","854140",5,11797490,0,32388622,27462218,0,6560908,997,0,806733,-20901310,20591132,805736
2018,"156","392","854140",5,9467275740,0,3094809760,2006721872,0,1954210972,4860084,0,351291479,-52510900,-6372465980,346431395
2018,"156","410","854140",5,23589652291,0,21354043980,909243341,0,823042161,1382221,0,44466950,-86201180,-2235608311,43084729
2018,"156","764","854140",5,2488713531,0,1078244931,486170651,0,198011726,3206387,0,37523634,-288158925,-1410468600,34317247
2018,"156","458","854140",5,7084069470,0,1580918506,1234727788,0,228594387,7684963,0,37437232,-1006133401,-5503150964,29752269
2018,"156","490","854140",5,65032424780,0,52895323221,1700075656,0,258612371,5441600,0,951346,-1441463285,-12137101559,-4490254
2018,"156","156","854140",5,64464912949,64464912949,0,2002332559,2002332559,0,11523877.124,11523877.124,0,-2002332559,-64464912949,-11523877.124
2018,"156","0","854150",5,19918753956,1709197300,7853418146,370960534,88768903,709073690,940000.379,654916,3393760.72,338113156,-12065335810,2453760.341
2018,"156","702","854150",5,37013184,0,2218379000,6297627,0,276270987,6959,0,759168,269973360,2181365816,752209
2018,"156","344","854150",5,14533005,0,2392909000,808417,0,149155662,1622,0,427397,148347245,2378375995,425775
2018,"156","276","854150",5,18106782,0,625510900,7828965,0,87942509,3398,0,379083,80113544,607404118,375685
2018,"156","842","854150",5,162821890,0,352629920,24246010,0,62366911,3560,0,233373.096,38120901,189808030,229813.096
2018,"156","410","854150",5,380723940,0,257403900,11009828,0,17802187,61455,0,78277,6792359,-123320040,16822
2018,"156","699","854150",5,24733,0,112254990,14812,0,3294983,95.283,0,61779,3280171,112230257,61683.717
2018,"156","124","854150",5,76213,0,9535997,158344,0,1836321,241.925,0,123060,1677977,9459784,122818.075
2018,"156","764","854150",5,75498360,0,125528340,7216675,0,8866875,62322,0,22013,1650200,50029980,-40309
2018,"156","484","854150",5,478104,0,12760258,652344,0,2033025,2038,0,3850,1380681,12282154,1812
2018,"156","642","854150",5,0,0,8325923,0,0,1337927,0,0,3240,1337927,8325923,3240
2018,"156","348","854150",5,9,0,10135801,1113,0,1275876,30,0,131299,1274763,10135792,131269
2018,"156","203","854150",5,40373,0,2908724,153670,0,1377709,1101.048,0,4904,1224039,2868351,3802.952
2018,"156","76","854150",5,3,0,7616543,37,0,771037,0.094,0,10376,771000,7616540,10375.906
2018,"156","704","854150",5,963331,0,38774821,1781388,0,2412998,3954,0,28828,631610,37811490,24874
2018,"156","792","854150",5,0,0,4811793,0,0,510868,0,0,30333,510868,4811793,30333
2018,"156","616","854150",5,80013,0,3298288,12182,0,483496,115,0,6110,471314,3218275,5995
2018,"156","643","854150",5,1346562,0,5564942,1467053,0,1880391,868,0,241036,413338,4218380,240168
2018,"156","36","854150",5,53,0,134175,3217,0,380043,8.152,0,29533,376826,134122,29524.848
2018,"156","862","854150",5,0,0,18871063,0,0,370336,0,0,4456.01,370336,18871063,4456.01
2018,"156","710","854150",5,0,0,1070383,0,0,329982,0,0,11051,329982,1070383,11051
2018,"156","620","854150",5,2160,0,4055702,10164,0,326946,16.863,0,1680,316782,4053542,1663.137
2018,"156","724","854150",5,4,0,357066,442,0,297663,1.12,0,4190,297221,357062,4188.88
2018,"156","804","854150",5,140848,0,820059,6474,0,254397,27.916,0,5383,247923,679211,5355.084
2018,"156","380","854150",5,53877,0,3819468,506106,0,751503,697,0,11642,245397,3765591,10945
2018,"156","682","854150",5,0,0,1682,0,0,212272,0,0,8633.737,212272,1682,8633.737
2018,"156","586","854150",5,0,0,1777777,0,0,198472,0,0,1581,198472,1777777,1581
2018,"156","208","854150",5,25000,0,81858,2501,0,162287,5,0,1390.718,159786,56858,1385.718
2018,"156","554","854150",5,0,0,81064,0,0,148412,0,0,1894,148412,81064,1894
2018,"156","579","854150",5,0,0,23448,0,0,137205,0,0,2036,137205,23448,2036
2018,"156","152","854150",5,0,0,54939,0,0,111798,0,0,2419,111798,54939,2419
2018,"156","300","854150",5,0,0,54914,0,0,105075,0,0,1877,105075,54914,1877
2018,"156","56","854150",5,0,0,22972,0,0,105031,0,0,1565,105031,22972,1565
2018,"156","440","854150",5,532,0,16412,5600,0,99570,8,0,783.154,93970,15880,775.154
2018,"156","364","854150",5,1000,0,2524729,1950,0,95910,6,0,1795,93960,2523729,1789
2018,"156","703","854150",5,34027,0,28229,5937,0,95118,11,0,1315.823,89181,-5798,1304.823
2018,"156","100","854150",5,230000,0,97429,35727,0,110177,28,0,1117.067,74450,-132571,1089.067
2018,"156","112","854150",5,0,0,179663,0,0,73653,0,0,1334,73653,179663,1334
2018,"156","860","854150",5,0,0,19305,0,0,73402,0,0,882.014,73402,19305,882.014
2018,"156","784","854150",5,0,0,1445,0,0,68628,0,0,1420,68628,1445,1420
2018,"156","688","854150",5,0,0,26517,0,0,67389,0,0,7436,67389,26517,7436
2018,"156","191","854150",5,0,0,12123,0,0,62730,0,0,759.536,62730,12123,759.536
2018,"156","788","854150",5,0,0,749635,0,0,62274,0,0,96.101,62274,749635,96.101
2018,"156","32","854150",5,0,0,70839,0,0,57118,0,0,1062,57118,70839,1062
2018,"156","170","854150",5,0,0,2683228,0,0,56628,0,0,107359.135,56628,2683228,107359.135
2018,"156","428","854150",5,0,0,10155,0,0,46068,0,0,686,46068,10155,686
2018,"156","705","854150",5,20704,0,13598,4063,0,49397,16.223,0,755.383,45334,-7106,739.16
2018,"156","12","854150",5,0,0,126,0,0,39097,0,0,114.067,39097,126,114.067
2018,"156","233","854150",5,0,0,6745,0,0,33546,0,0,3678.038,33546,6745,3678.038
2018,"156","246","854150",5,1030,0,51175,98619,0,128868,129.699,0,1549,30249,50145,1419.301
2018,"156","50","854150",5,0,0,8315847,0,0,28502,0,0,1820.129,28502,8315847,1820.129
2018,"156","180","854150",5,0,0,30,0,0,28265,0,0,31,28265,30,31
2018,"156","398","854150",5,0,0,850,0,0,27175,0,0,584,27175,850,584
2018,"156","372","854150",5,4009,0,8845,13214,0,38441,34.926,0,4483,25227,4836,4448.074
2018,"156","320","854150",5,0,0,265,0,0,22661,0,0,453.164,22661,265,453.164
2018,"156","818","854150",5,0,0,46651,0,0,21744,0,0,215,21744,46651,215
2018,"156","604","854150",5,0,0,529,0,0,15266,0,0,248.508,15266,529,248.508
2018,"156","196","854150",5,0,0,4387,0,0,15184,0,0,276.369,15184,4387,276.369
2018,"156","446","854150",5,0,0,716,0,0,14511,0,0,249.875,14511,716,249.875
2018,"156","288","854150",5,0,0,117,0,0,13694,0,0,297.512,13694,117,297.512
2018,"156","894","854150",5,0,0,58,0,0,10005,0,0,108.359,10005,58,108.359
2018,"156","762","854150",5,0,0,1454,0,0,9745,0,0,2456.038,9745,1454,2456.038
2018,"156","262","854150",5,0,0,120,0,0,9300,0,0,97,9300,120,97
2018,"156","144","854150",5,0,0,15390,0,0,6801,0,0,64.885,6801,15390,64.885
2018,"156","352","854150",5,0,0,82,0,0,6720,0,0,48.024,6720,82,48.024
2018,"156","218","854150",5,0,0,3414,0,0,6090,0,0,56.656,6090,3414,56.656
2018,"156","368","854150",5,0,0,201341,0,0,5938,0,0,87.695,5938,201341,87.695
2018,"156","729","854150",5,0,0,210,0,0,5921,0,0,18.933,5921,210,18.933
2018,"156","148","854150",5,0,0,30,0,0,4980,0,0,9,4980,30,9
2018,"156","116","854150",5,0,0,755,0,0,4892,0,0,66.072,4892,755,66.072
2018,"156","442","854150",5,0,0,1143,0,0,4579,0,0,65.407,4579,1143,65.407
2018,"156","566","854150",5,0,0,189,0,0,4296,0,0,412.12,4296,189,412.12
2018,"156","24","854150",5,0,0,30,0,0,4281,0,0,701.067,4281,30,701.067
2018,"156","807","854150",5,0,0,266,0,0,4061,0,0,23.024,4061,266,23.024
2018,"156","858","854150",5,0,0,43,0,0,3854,0,0,20.302,3854,43,20.302
2018,"156","96","854150",5,0,0,879,0,0,3371,0,0,49.168,3371,879,49.168
2018,"156","600","854150",5,0,0,414508,0,0,3283,0,0,141,3283,414508,141
2018,"156","634","854150",5,0,0,74,0,0,3103,0,0,94.604,3103,74,94.604
2018,"156","104","854150",5,0,0,292,0,0,3072,0,0,80.101,3072,292,80.101
2018,"156","462","854150",5,0,0,116,0,0,2866,0,0,43.191,2866,116,43.191
2018,"156","422","854150",5,0,0,204,0,0,2329,0,0,75.024,2329,204,75.024
2018,"156","591","854150",5,0,0,77,0,0,1909,0,0,21.317,1909,77,21.317
2018,"156","480","854150",5,0,0,64,0,0,1700,0,0,7.077,1700,64,7.077
2018,"156","496","854150",5,0,0,181,0,0,1479,0,0,13.086,1479,181,13.086
2018,"156","404","854150",5,0,0,39,0,0,1467,0,0,372,1467,39,372
2018,"156","400","854150",5,0,0,37,0,0,1431,0,0,57.144,1431,37,57.144
2018,"156","222","854150",5,0,0,511,0,0,1120,0,0,49.091,1120,511,49.091
2018,"156","44","854150",5,0,0,7,0,0,1056,0,0,2,1056,7,2
2018,"156","800","854150",5,0,0,30,0,0,1056,0,0,11.345,1056,30,11.345
2018,"156","430","854150",5,0,0,2,0,0,914,0,0,3,914,2,3
2018,"156","498","854150",5,0,0,212,0,0,838,0,0,20.038,838,212,20.038
2018,"156","68","854150",5,0,0,160,0,0,803,0,0,13.579,803,160,13.579
2018,"156","716","854150",5,0,0,24,0,0,672,0,0,3.216,672,24,3.216
2018,"156","242","854150",5,0,0,18,0,0,628,0,0,2.091,628,18,2.091
2018,"156","887","854150",5,0,0,540,0,0,565,0,0,54,565,540,54
2018,"156","780","854150",5,0,0,7,0,0,524,0,0,2.508,524,7,2.508
2018,"156","418","854150",5,0,0,57,0,0,443,0,0,9.048,443,57,9.048
2018,"156","231","854150",5,0,0,50,0,0,438,0,0,1,438,50,1
2018,"156","268","854150",5,0,0,159,0,0,415,0,0,41.091,415,159,41.091
2018,"156","512","854150",5,0,0,148,0,0,404,0,0,13.225,404,148,13.225
2018,"156","51","854150",5,0,0,87,0,0,332,0,0,7,332,87,7
2018,"156","760","854150",5,0,0,118,0,0,320,0,0,47,320,118,47
2018,"156","31","854150",5,0,0,91,0,0,300,0,0,9.191,300,91,9.191
2018,"156","768","854150",5,0,0,9,0,0,293,0,0,1.402,293,9,1.402
2018,"156","8","854150",5,0,0,77,0,0,268,0,0,7.694,268,77,7.694
2018,"156","70","854150",5,0,0,93,0,0,265,0,0,7.067,265,93,7.067
2018,"156","834","854150",5,0,0,3,0,0,243,0,0,1.005,243,3,1.005
2018,"156","414","854150",5,0,0,68,0,0,230,0,0,5.354,230,68,5.354
2018,"156","214","854150",5,0,0,10,0,0,224,0,0,1.072,224,10,1.072
2018,"156","686","854150",5,0,0,19,0,0,221,0,0,3.029,221,19,3.029
2018,"156","674","854150",5,0,0,5,0,0,200,0,0,1,200,5,1
2018,"156","48","854150",5,0,0,56,0,0,199,0,0,3.263,199,56,3.263
2018,"156","466","854150",5,0,0,5,0,0,148,0,0,0.708,148,5,0.708
2018,"156","192","854150",5,0,0,9,0,0,135,0,0,1.005,135,9,1.005
2018,"156","417","854150",5,0,0,57,0,0,134,0,0,4.139,134,57,4.139
2018,"156","204","854150",5,0,0,34,0,0,116,0,0,3,116,34,3
2018,"156","384","854150",5,0,0,21,0,0,99,0,0,1.215,99,21,1.215
2018,"156","434","854150",5,0,0,6,0,0,88,0,0,0.421,88,6,0.421
2018,"156","540","854150",5,0,0,21,0,0,88,0,0,2.278,88,21,2.278
2018,"156","340","854150",5,0,0,6,0,0,51,0,0,0.244,51,6,0.244
2018,"156","854","854150",5,0,0,3,0,0,45,0,0,0.215,45,3,0.215
2018,"156","508","854150",5,0,0,5,0,0,39,0,0,0.187,39,5,0.187
2018,"156","234","854150",5,0,0,5,0,0,33,0,0,0.158,33,5,0.158
2018,"156","388","854150",5,0,0,16,0,0,31,0,0,1.057,31,16,1.057
2018,"156","52","854150",5,0,0,8,0,0,30,0,0,0.144,30,8,0.144
2018,"156","178","854150",5,0,0,5,0,0,29,0,0,0.139,29,5,0.139
2018,"156","20","854150",5,0,0,5,0,0,22,0,0,0.105,22,5,0.105
2018,"156","258","854150",5,0,0,8,0,0,20,0,0,0.096,20,8,0.096
2018,"156","132","854150",5,0,0,11,0,0,19,0,0,0.091,19,11,0.091
2018,"156","524","854150",5,0,0,103,0,0,18,0,0,3.005,18,103,3.005
2018,"156","558","854150",5,0,0,5,0,0,17,0,0,0.081,17,5,0.081
2018,"156","516","854150",5,0,0,6,0,0,13,0,0,0.062,13,6,0.062
2018,"156","72","854150",5,0,0,7,0,0,11,0,0,0.053,11,7,0.053
2018,"156","740","854150",5,0,0,2,0,0,6,0,0,0.029,6,2,0.029
2018,"156","275","854150",5,0,0,1,0,0,5,0,0,0.024,5,1,0.024
2018,"156","795","854150",5,0,0,4,0,0,5,0,0,0.024,5,4,0.024
2018,"156","690","854150",5,0,0,4,0,0,3,0,0,0.014,3,4,0.014
2018,"156","304","854150",5,0,0,1,0,0,2,0,0,0.01,2,1,0.01
2018,"156","328","854150",5,0,0,2,0,0,2,0,0,0.01,2,2,0.01
2018,"156","64","854150",5,0,0,1,0,0,1,0,0,0.005,1,1,0.005
2018,"156","84","854150",5,0,0,1,0,0,1,0,0,0.005,1,1,0.005
2018,"156","450","854150",5,0,0,2,0,0,1,0,0,0.005,1,2,0.005
2018,"156","499","854150",5,0,0,3,0,0,1,0,0,0.005,1,3,0.005
2018,"156","562","854150",5,0,0,6,0,0,1,0,0,1,1,6,1
2018,"156","646","854150",5,0,0,1,0,0,1,0,0,0.005,1,1,0.005
2018,"156","470","854150",5,41496,0,3893,23303,0,16395,7.87,0,235.732,-6908,-37603,227.862
2018,"156","899","854150",5,753,0,0,16064,0,0,5,0,0,-16064,-753,-5
2018,"156","504","854150",5,182589,0,371,35503,0,4541,106.721,0,62.129,-30962,-182218,-44.592
2018,"156","188","854150",5,73400,0,175,33723,0,664,29.356,0,16.632,-33059,-73225,-12.724
2018,"156","528","854150",5,9014,0,1965050,222612,0,166347,26.69,0,76952,-56265,1956036,76925.31
2018,"156","376","854150",5,85690,0,9342044,2047144,0,1857156,396.788,0,29480,-189988,9256354,29083.212
